id,category,topic,age_min_months,age_max_months,title,content,tips,avoid,keywords,questions,medical_disclaimer,source_id,source_section
KB1253,Sáng tạo và khoa học,Vẽ bằng đá lạnh màu,40,59,Dùng đá lạnh có màu để tạo dấu trên giấy,"Người lớn chuẩn bị màu an toàn, giám sát và nói về việc đá tan, lạnh và màu hòa vào nhau.",[],"[""Không cho trẻ ngậm hoặc ăn đá màu.""]","[""vẽ bằng đá lạnh"", ""tan chảy""]","[""Hoạt động đá lạnh màu có thể dạy trẻ điều gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC31,p. 31
KB1254,Công nghệ và kể chuyện,Trẻ chụp ảnh,40,59,Cho trẻ chụp ảnh đồ vật hoặc người quen dưới giám sát,"Sau đó cùng chọn ảnh, sắp xếp và kể lại vì sao trẻ chụp, biến ảnh thành một câu chuyện ngắn.",[],[],"[""trẻ chụp ảnh"", ""kể chuyện bằng ảnh""]","[""Có thể dùng ảnh do trẻ chụp để phát triển ngôn ngữ thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC31,p. 31
KB1255,Phát triển não,Năm hoạt động hằng ngày,0,36,"Năm trụ cột là phản hồi, ôm ấp, thư giãn, chơi và trò chuyện","Đây là cách ghi nhớ các tương tác hằng ngày hỗ trợ cảm giác an toàn, giao tiếp, tự điều chỉnh và học trong ba năm đầu.",[],[],"[""five to thrive"", ""respond cuddle relax play talk""]","[""Năm hoạt động Five to Thrive là gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 2–3
KB1256,Chăm sóc đáp ứng,Toàn tâm chú ý,0,36,Dành những khoảng ngắn tập trung hoàn toàn vào trẻ,"Khi tương tác, tạm cất điện thoại hoặc tắt nội dung gây xao nhãng để quan sát và phản hồi tín hiệu của trẻ.",[],[],"[""toàn tâm chú ý"", ""điện thoại khi chăm con""]","[""Có cần cất điện thoại trong mọi thời điểm chăm trẻ không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 5
KB1257,Khóc và dỗ trẻ,Đoán nhu cầu từ tiếng khóc,0,12,Dùng bối cảnh để đoán ý nghĩa tiếng khóc,"Kiểm tra sự thoải mái, nhiệt độ, đói, tã và giấc ngủ; qua thời gian người chăm sóc sẽ hiểu các tín hiệu riêng của trẻ tốt hơn.",[],[],"[""đoán tiếng khóc"", ""nhu cầu cơ bản""]","[""Làm sao học cách hiểu tiếng khóc riêng của bé?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 5
KB1258,Giao tiếp sớm,Bắt chước nét mặt,0,12,Bắt chước âm thanh hoặc nét mặt rồi chờ trẻ phản hồi,Tương tác qua lại cho trẻ trải nghiệm rằng hành động và âm thanh của mình được người khác chú ý.,[],[],"[""bắt chước nét mặt"", ""serve and return""]","[""Vì sao nên bắt chước nét mặt của bé?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 4–5
KB1259,Chăm sóc đáp ứng,Theo hướng nhìn,0,24,Giúp trẻ tiếp cận điều trẻ đang cố nhìn hoặc chạm,"Khi trẻ chỉ, nhìn hoặc với tới một vật an toàn, đưa gần hơn và gọi tên thay vì chuyển sang chủ đề của người lớn.",[],[],"[""theo hướng nhìn"", ""joint attention""]","[""Khi bé nhìn chằm chằm một vật, người lớn nên làm gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 5
KB1260,Giải quyết vấn đề,Chờ trước khi giúp,18,59,"Với trẻ lớn hơn, chờ một khoảng ngắn trước khi can thiệp","Nếu tình huống an toàn, quan sát trẻ thử giải pháp và hỗ trợ bằng gợi ý thay vì làm thay ngay.",[],[],"[""wait and see"", ""không làm thay""]","[""Khi nào nên chờ để trẻ tự giải quyết vấn đề?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 5
KB1261,Gắn kết,Tiếp xúc cơ thể,0,24,Ôm và tiếp xúc an toàn giúp trẻ cảm thấy được bảo vệ,"Có thể ôm, vuốt nhẹ hoặc massage phù hợp; điều chỉnh theo tuổi, sức khỏe và tín hiệu chấp nhận của trẻ.",[],[],"[""ôm trẻ"", ""tiếp xúc an toàn""]","[""Có thể ôm trẻ nhiều quá không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 6–7
KB1262,Gắn kết,Tôn trọng không gian,6,59,"Khi trẻ không muốn ôm, tìm cách trấn an khác","Ở gần, nói nhẹ, đưa tay để trẻ chủ động lại gần hoặc cùng ngồi có thể phù hợp hơn việc ép tiếp xúc.",[],[],"[""tôn trọng không gian"", ""không ép ôm""]","[""Trẻ không muốn ôm thì có cách nào khác để trấn an?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 7
KB1263,Chơi xúc giác,Nhiều kiểu chạm,0,24,Kết hợp chạm dịu và chạm vui phù hợp,"Vuốt, massage, chải tóc nhẹ hoặc trò chơi ngón tay tạo trải nghiệm xúc giác khác nhau; dừng khi trẻ khó chịu.",[],[],"[""massage trẻ"", ""trò chơi xúc giác""]","[""Những kiểu tiếp xúc nào phù hợp để chơi với bé?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 7
KB1264,Đồng điều chỉnh,Người lớn bình tĩnh trước,0,36,Trạng thái bình tĩnh của người lớn hỗ trợ trẻ bình tĩnh,"Giảm giọng, thở chậm, chuyển động đều và kiên nhẫn chờ vì trẻ cần thời gian điều chỉnh cơ thể.",[],[],"[""co-regulation"", ""người lớn bình tĩnh""]","[""Vì sao cha mẹ cần bình tĩnh trước khi dỗ bé?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 8–9
KB1265,Chuyển hoạt động,Khoảng hạ nhiệt,0,59,Kết thúc hoạt động sôi nổi bằng một khoảng yên,"Giảm nhịp chơi, âm thanh và ánh sáng trước khi ngủ, ăn hoặc chuyển sang hoạt động cần tập trung.",[],[],"[""wind-down"", ""chuyển hoạt động""]","[""Sau khi chơi vận động nên giúp trẻ hạ nhịp thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 9
KB1266,Môi trường,Không gian thư giãn,0,36,Tạo góc yên với ánh sáng dịu và âm thanh nhẹ,Không gian không cần hoàn hảo; mục tiêu là giảm kích thích và giúp cả người chăm sóc lẫn trẻ tập trung vào nhau.,[],[],"[""góc yên"", ""giảm kích thích""]","[""Không gian giúp bé thư giãn cần những gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 9
KB1267,Tự điều chỉnh của cha mẹ,Hát thay vì quát,0,59,Dùng hát hoặc ngân nga để giảm căng thẳng,"Nhịp đều có thể giúp người lớn hạ giọng và trẻ dễ dự đoán hơn; trong nguy hiểm vẫn cần chỉ dẫn ngắn, rõ và tức thời.",[],[],"[""hát để bình tĩnh"", ""không quát""]","[""Hát hoặc ngân nga có thể giúp khi trẻ và cha mẹ căng thẳng không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 9
KB1268,Tự chăm sóc,Thời gian phục hồi,0,59,Người chăm sóc cần có hoạt động giúp bản thân thư giãn,"Nghỉ ngắn, vận động, trò chuyện với người hỗ trợ hoặc chia sẻ việc chăm giúp duy trì khả năng phản hồi bình tĩnh.",[],[],"[""tự chăm sóc"", ""nghỉ ngắn""]","[""Tự chăm sóc của cha mẹ liên quan thế nào đến phát triển của trẻ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 9
KB1269,Chơi và học,Theo sự dẫn dắt của trẻ,0,59,Tham gia trò chơi do trẻ khởi xướng,"Quan sát trẻ đang làm gì, bắt chước hoặc thêm một ý tưởng nhỏ thay vì đổi trò hoặc chỉ đạo toàn bộ.",[],[],"[""follow child's lead"", ""chơi theo trẻ""]","[""Thế nào là chơi theo sự dẫn dắt của trẻ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 10–11
KB1270,Chơi và học,Cùng ngang tầm,6,59,Ngồi hoặc nằm ngang tầm khi chơi,"Ở cùng mặt sàn hoặc bàn giúp trẻ nhìn rõ mặt, chia sẻ đồ vật và giao tiếp qua lại dễ hơn.",[],[],"[""chơi ngang tầm"", ""floor play""]","[""Vì sao người lớn nên xuống sàn khi chơi với trẻ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 11
KB1271,Chơi độc lập,Cân bằng thời gian,12,59,Cho trẻ thời gian tự chơi nhưng vẫn duy trì thời gian đặc biệt cùng người lớn,"Tự chơi hỗ trợ sáng tạo và giải quyết vấn đề; người lớn vẫn ở gần, bảo đảm an toàn và sẵn sàng kết nối.",[],[],"[""chơi độc lập"", ""thời gian đặc biệt""]","[""Có nên để trẻ tự chơi một mình không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 11
KB1272,Ngôn ngữ và giao tiếp,Nói từ lúc mới sinh,0,12,Trò chuyện với trẻ ngay từ những ngày đầu,"Giọng nói, âm thanh ngộ nghĩnh và bài hát tạo nền cho nhận biết lượt giao tiếp trước khi trẻ có từ.",[],[],"[""nói chuyện từ sơ sinh"", ""giọng quen thuộc""]","[""Nên bắt đầu nói chuyện với trẻ từ khi nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 12–13
KB1273,Ngôn ngữ và giao tiếp,Cho thời gian phản hồi,0,59,Dừng sau khi nói để trẻ xử lý và trả lời,"Phản hồi có thể là nhìn, cử động, âm thanh hoặc lời; nói tiếp quá nhanh có thể chiếm mất lượt của trẻ.",[],[],"[""thời gian phản hồi"", ""lượt giao tiếp""]","[""Vì sao cần dừng lại sau khi nói với trẻ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 12–13
KB1274,Ngôn ngữ và giao tiếp,Bình luận về trải nghiệm,0,36,Nói về cảm giác và điều trẻ đang trải nghiệm,"Mô tả đồ mềm, con vật vừa thấy, vị thức ăn hoặc âm thanh xung quanh để nối từ với trải nghiệm trực tiếp.",[],[],"[""bình luận trải nghiệm"", ""học từ mới""]","[""Nên nói gì với bé trong sinh hoạt để tăng vốn từ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 13
KB1275,Ngôn ngữ và giao tiếp,Tường thuật việc của người lớn,0,36,Kể ngắn những việc đang làm trong nhà,"Nói về màu sắc, đếm bậc thang hoặc phân loại tất và khăn giúp trẻ nghe ngôn ngữ trong ngữ cảnh.",[],[],"[""running commentary"", ""ngôn ngữ trong sinh hoạt""]","[""Có thể tường thuật việc nhà cho trẻ nghe thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,p. 13
KB1276,Đọc sách,Đọc từ rất sớm,0,59,"Đọc sách, vần và nhịp điệu từ khi trẻ còn rất nhỏ","Trẻ chưa cần hiểu cốt truyện; mục tiêu ban đầu là giọng nói, tập trung chung, hình ảnh và thói quen gần gũi với sách.",[],[],"[""đọc sách từ sơ sinh"", ""vần điệu""]","[""Trẻ sơ sinh có lợi ích gì khi được đọc sách?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC32,pp. 12–13
KB1277,Hỗ trợ người chăm sóc,Cùng ra quyết định,6,23,"Mời những người ảnh hưởng đến việc mua, nấu và chia thức ăn cùng tham gia","Thay đổi cách cho trẻ ăn dễ duy trì hơn khi cha, mẹ, ông bà hoặc người chăm sóc chính cùng hiểu mục tiêu và thống nhất việc chuẩn bị bữa.",[],[],"[""cùng ra quyết định"", ""ông bà"", ""người chăm sóc""]","[""Ai nên tham gia khi gia đình thay đổi cách cho trẻ ăn?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,pp. 39–40
KB1278,Giáo dục dinh dưỡng,Nấu ăn có sự tham gia,6,23,Thực hành nấu cùng người chăm sóc hiệu quả hơn chỉ nghe hướng dẫn,"Người tham gia trực tiếp rửa, đo, nấu, nghiền và điều chỉnh kết cấu sẽ dễ tự tin lặp lại món tại nhà.",[],[],"[""thực hành nấu"", ""cooking demonstration""]","[""Vì sao nên cho người chăm sóc trực tiếp tham gia buổi nấu mẫu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,p. 41
KB1279,Giáo dục dinh dưỡng,Nguyên liệu địa phương,6,23,Chọn nguyên liệu đang có sẵn trong phần lớn gia đình,"Ưu tiên thực phẩm theo mùa, giá phù hợp và quen thuộc giúp công thức có khả năng được sử dụng lâu dài.",[],[],"[""nguyên liệu địa phương"", ""thực phẩm theo mùa""]","[""Nên chọn nguyên liệu nào cho buổi hướng dẫn nấu ăn dặm?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,p. 42
KB1280,Tư vấn dinh dưỡng,Tìm hiểu thực hành hiện tại,6,23,Hỏi gia đình đang cho trẻ ăn gì trước khi đưa lời khuyên,"Biết món, số bữa, người nấu, khó khăn và nguồn thực phẩm hiện có giúp chọn thay đổi thực tế hơn.",[],[],"[""đánh giá thực hành ăn"", ""tư vấn cá thể hóa""]","[""Trước khi tư vấn ăn dặm cần hỏi gia đình những gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,p. 43
KB1281,Tư vấn dinh dưỡng,Ít thông điệp trọng tâm,6,23,Mỗi lần tư vấn chỉ nên tập trung một hoặc hai thay đổi chính,Thông điệp ngắn và có hành động cụ thể dễ được ghi nhớ hơn việc cung cấp quá nhiều yêu cầu trong một lần.,[],[],"[""thông điệp trọng tâm"", ""tư vấn ăn dặm""]","[""Một buổi tư vấn nên đưa bao nhiêu thay đổi cho gia đình?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,p. 43
KB1282,Giáo dục dinh dưỡng,Nếm và nhận xét,6,23,"Cho người chăm sóc nếm món và góp ý về độ đặc, mùi vị cùng nguyên liệu",Phản hồi giúp điều chỉnh công thức theo khẩu vị gia đình mà vẫn giữ đủ nhóm thực phẩm và kết cấu an toàn.,[],[],"[""nếm món"", ""điều chỉnh công thức""]","[""Tại sao người chăm sóc nên nếm món ăn dặm trong buổi hướng dẫn?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,p. 44
KB1283,Thay đổi hành vi,Cam kết thử món,6,23,Kết thúc buổi hướng dẫn bằng một món cụ thể gia đình đồng ý thử,"Ghi lại món, thời điểm dự kiến và khó khăn có thể gặp để lần theo dõi sau có nội dung rõ ràng.",[],[],"[""cam kết thử món"", ""theo dõi ăn dặm""]","[""Làm sao biến buổi tư vấn thành một thay đổi cụ thể tại nhà?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC34,pp. 44–45
